parent	child	score	class
CDC35_FIELD_VALUE	WORK_CITY	0.3269527702736571	0
CDC35_FIELD_VALUE	CDC64_FIELD_VALUE	0.05029785772349934	0
CDC35_FIELD_VALUE	CDC19_FIELD_VALUE	0.44738239827843246	0
CDC35_FIELD_VALUE	PARENT_BU_CODE	0.23766601986195268	0
CDC35_FIELD_VALUE	HOME_COUNTRY_NAME	0.05151183108462127	0
CDC35_FIELD_VALUE	CDC18_FIELD_VALUE	0.46121117794139493	0
CDC35_FIELD_VALUE	BUSINESS_UNIT_CODE	0.3390804895352548	0
CDC35_FIELD_VALUE	CDC51_FIELD_VALUE	0.6083922634157715	1
CDC35_FIELD_VALUE	CDC7_FIELD_VALUE	0.3796563991147994	0
CDC35_FIELD_VALUE	CDC12_FIELD_VALUE	0.06540600721766396	0
CDC35_FIELD_VALUE	CDC21_FIELD_VALUE	0.5125678128134984	0
CDC35_FIELD_VALUE	WORK_COUNTRY	0.0330593781248263	0
CDC35_FIELD_VALUE	CDC24_FIELD_VALUE	0.488580027857364	0
CDC35_FIELD_VALUE	CDC43_FIELD_VALUE	0.055973969143061936	0
CDC35_FIELD_VALUE	CITY	0.18195537671511813	0
CDC35_FIELD_VALUE	CDC47_FIELD_VALUE	0.5142780133497639	0
CDC35_FIELD_VALUE	CDC4_FIELD_VALUE	0.2959705928065903	0
CDC35_FIELD_VALUE	CDC10_FIELD_VALUE	0.15760173691341745	0
CDC35_FIELD_VALUE	CDC28_FIELD_VALUE	0.09337985315839671	0
CDC35_FIELD_VALUE	CDC31_FIELD_VALUE	0.05323987567808657	0
CDC35_FIELD_VALUE	CDC30_FIELD_VALUE	0.053928104318711326	0
CDC35_FIELD_VALUE	STATE	0.06035503517225147	0
CDC35_FIELD_VALUE	CDC1_FIELD_VALUE	0.505063892621699	0
CDC35_FIELD_VALUE	CDC46_FIELD_VALUE	0.4035504579885318	0
CDC35_FIELD_VALUE	PARENT_BU_DESC	0.23765364643698622	0
CDC35_FIELD_VALUE	CDC8_FIELD_VALUE	0.053818795062680426	0
CDC35_FIELD_VALUE	TEST_USER_FLAG	0.053477054322348	0
CDC35_FIELD_VALUE	CDC11_FIELD_VALUE	0.608392263415773	1
CDC35_FIELD_VALUE	CDC5_FIELD_VALUE	0.29554040991390984	0
CDC35_FIELD_VALUE	CDC27_FIELD_VALUE	0.4838290481283818	0
CDC35_FIELD_VALUE	CDC44_FIELD_VALUE	0.1522921430758297	0
CDC35_FIELD_VALUE	CDC16_FIELD_VALUE	0.40491256917235496	0
CDC35_FIELD_VALUE	CDC2_FIELD_VALUE	0.11761215183177133	0
CDC35_FIELD_VALUE	CDC45_FIELD_VALUE	0.28666755999425997	0
CDC35_FIELD_VALUE	USER_ROLE_NAME	0.055865116537877055	0
CDC35_FIELD_VALUE	BUSINESS_UNIT_ID	0.3390804895352548	0
CDC35_FIELD_VALUE	PARENT_BU_ID	0.23766601986195268	0
CDC35_FIELD_VALUE	CDC34_FIELD_VALUE	0.15760173691341745	0
CDC35_FIELD_VALUE	CDC22_FIELD_VALUE	0.5339809130960289	0
CDC35_FIELD_VALUE	CDC14_FIELD_VALUE	0.1885264157117646	0
CDC35_FIELD_VALUE	COUNTRY	0.05151183108462127	0
CDC35_FIELD_VALUE	CDC20_FIELD_VALUE	0.5591904788585749	0
CDC35_FIELD_VALUE	CDC40_FIELD_VALUE	0.05129365530206082	0
CDC35_FIELD_VALUE	CDC48_FIELD_VALUE	0.5535168535750667	0
CDC35_FIELD_VALUE	CDC49_FIELD_VALUE	0.5942646279524628	0
CDC35_FIELD_VALUE	CDC25_FIELD_VALUE	0.5367888885797922	0
CDC35_FIELD_VALUE	CDC23_FIELD_VALUE	0.5367888885797922	0
CDC35_FIELD_VALUE	CDC15_FIELD_VALUE	0.1885264157117646	0
CDC35_FIELD_VALUE	MGR_EMPLOYEE_ID	0.511071124215274	0
CDC35_FIELD_VALUE	CDC13_FIELD_VALUE	0.06540600721766396	0
CDC35_FIELD_VALUE	CDC26_FIELD_VALUE	0.5056385776650434	0
CDC35_FIELD_VALUE	CDC37_FIELD_VALUE	0.608392263415773	1
CDC35_FIELD_VALUE	CDC6_FIELD_VALUE	0.4054933531305887	0
CDC35_FIELD_VALUE	CDC50_FIELD_VALUE	0.6083922634157714	1
CDC9_FIELD_VALUE	CDC17_FIELD_VALUE	0.05327890664853646	0
CDC9_FIELD_VALUE	CDC32_FIELD_VALUE	0.046480418929556934	0
CDC9_FIELD_VALUE	CDC3_FIELD_VALUE	0.0592032282892203	0
CDC9_FIELD_VALUE	BUSINESS_UNIT_DESC	0.05175115848583606	0
CDC9_FIELD_VALUE	CDC36_FIELD_VALUE	0.04648041669505962	0
CDC9_FIELD_VALUE	CDC33_FIELD_VALUE	0.059417980948080755	0
CDC9_FIELD_VALUE	CDC38_FIELD_VALUE	0.050708081908095184	0
CDC9_FIELD_VALUE	CDC39_FIELD_VALUE	0.04651874366976958	0
CDC9_FIELD_VALUE	WORK_CITY	0.04683401528884124	0
CDC9_FIELD_VALUE	CDC64_FIELD_VALUE	0.04648041669505962	0
CDC9_FIELD_VALUE	CDC19_FIELD_VALUE	0.054865313006172214	0
CDC9_FIELD_VALUE	PARENT_BU_CODE	0.048613141819433485	0
CDC9_FIELD_VALUE	HOME_COUNTRY_NAME	0.046582393713972756	0
CDC9_FIELD_VALUE	BUSINESS_UNIT_CODE	0.05206309173624077	0
CDC9_FIELD_VALUE	CDC18_FIELD_VALUE	0.055221482535245156	0
CDC9_FIELD_VALUE	CDC51_FIELD_VALUE	0.08832492579774039	0
CDC9_FIELD_VALUE	CDC35_FIELD_VALUE	0.04648041669505962	0
CDC9_FIELD_VALUE	CDC7_FIELD_VALUE	0.05212173559870461	0
CDC9_FIELD_VALUE	CDC12_FIELD_VALUE	0.04648141630933635	0
CDC9_FIELD_VALUE	CDC21_FIELD_VALUE	0.06410989009028836	0
CDC9_FIELD_VALUE	WORK_COUNTRY	0.046831663639445555	0
CDC9_FIELD_VALUE	CDC24_FIELD_VALUE	0.06896868721130332	0
CDC9_FIELD_VALUE	CDC43_FIELD_VALUE	0.046488642475031636	0
CDC9_FIELD_VALUE	CITY	0.05578222314990153	0
CDC9_FIELD_VALUE	CDC47_FIELD_VALUE	0.06228844319422766	0
CDC9_FIELD_VALUE	CDC4_FIELD_VALUE	0.04833032957965628	0
CDC9_FIELD_VALUE	CDC10_FIELD_VALUE	0.04674283179383483	0
CDC9_FIELD_VALUE	CDC28_FIELD_VALUE	0.04656153454307168	0
CDC9_FIELD_VALUE	CDC31_FIELD_VALUE	0.04648041669505962	0
CDC9_FIELD_VALUE	CDC30_FIELD_VALUE	0.04648041792349464	0
CDC9_FIELD_VALUE	STATE	0.046553560516100115	0
CDC9_FIELD_VALUE	CDC1_FIELD_VALUE	0.07395156860106114	0
CDC9_FIELD_VALUE	CDC46_FIELD_VALUE	0.052279171439753566	0
CDC9_FIELD_VALUE	PARENT_BU_DESC	0.04860350755314907	0
CDC9_FIELD_VALUE	CDC8_FIELD_VALUE	0.046480418929556934	0
CDC9_FIELD_VALUE	TEST_USER_FLAG	0.04648041669505962	0
CDC9_FIELD_VALUE	CDC11_FIELD_VALUE	0.051202941122514216	0
CDC9_FIELD_VALUE	CDC5_FIELD_VALUE	0.048326792461329975	0
CDC9_FIELD_VALUE	CDC27_FIELD_VALUE	0.0708047054552323	0
CDC9_FIELD_VALUE	CDC44_FIELD_VALUE	0.046839396415997624	0
CDC9_FIELD_VALUE	CDC16_FIELD_VALUE	0.053567752346277815	0
CDC9_FIELD_VALUE	CDC2_FIELD_VALUE	0.046740223916304904	0
CDC9_FIELD_VALUE	CDC45_FIELD_VALUE	0.047856511969354226	0
CDC9_FIELD_VALUE	USER_ROLE_NAME	0.04648141668254995	0
CDC9_FIELD_VALUE	BUSINESS_UNIT_ID	0.05206309173624077	0
CDC9_FIELD_VALUE	PARENT_BU_ID	0.048613141819433485	0
CDC9_FIELD_VALUE	CDC34_FIELD_VALUE	0.04674283179383483	0
CDC9_FIELD_VALUE	CDC22_FIELD_VALUE	0.07467156760906414	0
CDC9_FIELD_VALUE	CDC14_FIELD_VALUE	0.047086835313992555	0
CDC9_FIELD_VALUE	COUNTRY	0.046582393713972756	0
CDC9_FIELD_VALUE	CDC20_FIELD_VALUE	0.0663075899391041	0
CDC9_FIELD_VALUE	CDC40_FIELD_VALUE	0.04652842278010061	0
CDC9_FIELD_VALUE	CDC48_FIELD_VALUE	0.07039980018494674	0
CDC9_FIELD_VALUE	CDC49_FIELD_VALUE	0.07551386257320153	0
CDC9_FIELD_VALUE	CDC25_FIELD_VALUE	0.07518678867278769	0
CDC9_FIELD_VALUE	CDC23_FIELD_VALUE	0.07518678867278769	0
CDC9_FIELD_VALUE	CDC15_FIELD_VALUE	0.047086835313992555	0
CDC9_FIELD_VALUE	MGR_EMPLOYEE_ID	0.08066751353809105	0
CDC9_FIELD_VALUE	CDC13_FIELD_VALUE	0.04648141630933635	0
CDC9_FIELD_VALUE	CDC26_FIELD_VALUE	0.07375485209348766	0
CDC9_FIELD_VALUE	CDC37_FIELD_VALUE	0.051202941122514216	0
CDC9_FIELD_VALUE	CDC6_FIELD_VALUE	0.052269561190590584	0
CDC9_FIELD_VALUE	CDC50_FIELD_VALUE	0.07798154005242694	0
CDC7_FIELD_VALUE	CDC17_FIELD_VALUE	0.2991109497228141	0
CDC7_FIELD_VALUE	CDC32_FIELD_VALUE	0.04618190511317993	0
CDC7_FIELD_VALUE	CDC3_FIELD_VALUE	0.6010671315784387	0
CDC7_FIELD_VALUE	BUSINESS_UNIT_DESC	0.2542816124163203	0
CDC7_FIELD_VALUE	CDC36_FIELD_VALUE	0.04648041669505962	0
CDC7_FIELD_VALUE	CDC33_FIELD_VALUE	0.6083922634157682	0
CDC7_FIELD_VALUE	CDC38_FIELD_VALUE	0.08760690733712101	0
CDC7_FIELD_VALUE	CDC39_FIELD_VALUE	0.04783320598079522	0
CDC7_FIELD_VALUE	WORK_CITY	0.0532599265716665	0
CDC7_FIELD_VALUE	CDC64_FIELD_VALUE	0.04648041669505962	0
CDC7_FIELD_VALUE	CDC19_FIELD_VALUE	0.5494725210254872	0
CDC7_FIELD_VALUE	PARENT_BU_CODE	0.16169976605810651	0
CDC7_FIELD_VALUE	HOME_COUNTRY_NAME	0.047203523507643785	0
CDC7_FIELD_VALUE	CDC18_FIELD_VALUE	0.5787505420207208	0
CDC7_FIELD_VALUE	BUSINESS_UNIT_CODE	0.2593949284730135	0
CDC7_FIELD_VALUE	CDC51_FIELD_VALUE	0.6083922634157715	0
CDC7_FIELD_VALUE	CDC35_FIELD_VALUE	0.04648041669505962	0
CDC7_FIELD_VALUE	CDC12_FIELD_VALUE	0.04652483395508019	0
CDC7_FIELD_VALUE	CDC21_FIELD_VALUE	0.5484525413052425	0
CDC7_FIELD_VALUE	WORK_COUNTRY	0.0523521385660158	0
CDC7_FIELD_VALUE	CDC24_FIELD_VALUE	0.5943451707052679	0
CDC7_FIELD_VALUE	CDC43_FIELD_VALUE	0.04648880646376665	0
CDC7_FIELD_VALUE	CITY	0.08190699379327947	0
CDC7_FIELD_VALUE	CDC47_FIELD_VALUE	0.5136317293179187	0
CDC7_FIELD_VALUE	CDC4_FIELD_VALUE	0.11725105210033497	0
CDC7_FIELD_VALUE	CDC10_FIELD_VALUE	0.059633896901403076	0
CDC7_FIELD_VALUE	CDC28_FIELD_VALUE	0.047803264096078386	0
CDC7_FIELD_VALUE	CDC31_FIELD_VALUE	0.04648041669505962	0
CDC7_FIELD_VALUE	CDC30_FIELD_VALUE	0.046516537029366825	0
CDC7_FIELD_VALUE	STATE	0.04826040354942103	0
CDC7_FIELD_VALUE	CDC1_FIELD_VALUE	0.6083922634157747	0
CDC7_FIELD_VALUE	CDC46_FIELD_VALUE	0.4212981713851225	0
CDC7_FIELD_VALUE	PARENT_BU_DESC	0.16081989218559498	0
CDC7_FIELD_VALUE	CDC8_FIELD_VALUE	0.04618190511317993	0
CDC7_FIELD_VALUE	TEST_USER_FLAG	0.04648041669505962	0
CDC7_FIELD_VALUE	CDC11_FIELD_VALUE	0.10622475946396369	0
CDC7_FIELD_VALUE	CDC5_FIELD_VALUE	0.11711573118278458	0
CDC7_FIELD_VALUE	CDC27_FIELD_VALUE	0.5621026659506195	0
CDC7_FIELD_VALUE	CDC44_FIELD_VALUE	0.05478335473324167	0
CDC7_FIELD_VALUE	CDC16_FIELD_VALUE	0.3072100960536606	0
CDC7_FIELD_VALUE	CDC2_FIELD_VALUE	0.0615971404485236	0
CDC7_FIELD_VALUE	CDC45_FIELD_VALUE	0.09472334336115772	0
CDC7_FIELD_VALUE	USER_ROLE_NAME	0.046517557308496355	0
CDC7_FIELD_VALUE	BUSINESS_UNIT_ID	0.2593949284730135	0
CDC7_FIELD_VALUE	PARENT_BU_ID	0.16169976605810651	0
CDC7_FIELD_VALUE	CDC34_FIELD_VALUE	0.059633896901403076	0
CDC7_FIELD_VALUE	CDC22_FIELD_VALUE	0.6083922634157718	0
CDC7_FIELD_VALUE	CDC14_FIELD_VALUE	0.05884005588919683	0
CDC7_FIELD_VALUE	COUNTRY	0.047203523507643785	0
CDC7_FIELD_VALUE	CDC20_FIELD_VALUE	0.6083922634157729	0
CDC7_FIELD_VALUE	CDC40_FIELD_VALUE	0.047152836048948626	0
CDC7_FIELD_VALUE	CDC48_FIELD_VALUE	0.5453072113374346	0
CDC7_FIELD_VALUE	CDC49_FIELD_VALUE	0.5887612698824308	0
CDC7_FIELD_VALUE	CDC25_FIELD_VALUE	0.5887670808641475	0
CDC7_FIELD_VALUE	CDC23_FIELD_VALUE	0.5887670808641475	0
CDC7_FIELD_VALUE	CDC15_FIELD_VALUE	0.05884005588919683	0
CDC7_FIELD_VALUE	MGR_EMPLOYEE_ID	0.5827136508735382	0
CDC7_FIELD_VALUE	CDC13_FIELD_VALUE	0.04652483395508019	0
CDC7_FIELD_VALUE	CDC26_FIELD_VALUE	0.6083922634157677	0
CDC7_FIELD_VALUE	CDC37_FIELD_VALUE	0.10622475946396369	0
CDC7_FIELD_VALUE	CDC6_FIELD_VALUE	0.6083922634157665	1
CDC7_FIELD_VALUE	CDC50_FIELD_VALUE	0.6083922634157714	0
CDC12_FIELD_VALUE	CDC17_FIELD_VALUE	0.599851727060521	0
CDC12_FIELD_VALUE	CDC32_FIELD_VALUE	0.16034731098545485	0
CDC12_FIELD_VALUE	CDC3_FIELD_VALUE	0.6044236449321538	0
CDC12_FIELD_VALUE	BUSINESS_UNIT_DESC	0.6014941080770001	0
CDC12_FIELD_VALUE	CDC36_FIELD_VALUE	0.046480416785541684	0
CDC12_FIELD_VALUE	CDC33_FIELD_VALUE	0.6083922634157682	0
CDC12_FIELD_VALUE	CDC38_FIELD_VALUE	0.1422442702309889	0
CDC12_FIELD_VALUE	CDC39_FIELD_VALUE	0.049565170958791926	0
CDC12_FIELD_VALUE	WORK_CITY	0.32609043038866936	0
CDC12_FIELD_VALUE	CDC64_FIELD_VALUE	0.046480417377652405	0
CDC12_FIELD_VALUE	CDC19_FIELD_VALUE	0.6013986677709484	0
CDC12_FIELD_VALUE	PARENT_BU_CODE	0.6083922634157702	0
CDC12_FIELD_VALUE	HOME_COUNTRY_NAME	0.047227438025217894	0
CDC12_FIELD_VALUE	CDC18_FIELD_VALUE	0.6083922634157695	0
CDC12_FIELD_VALUE	BUSINESS_UNIT_CODE	0.6083922634157699	0
CDC12_FIELD_VALUE	CDC51_FIELD_VALUE	0.6083922634157715	1
CDC12_FIELD_VALUE	CDC35_FIELD_VALUE	0.04648041669520074	0
CDC12_FIELD_VALUE	CDC7_FIELD_VALUE	0.5786920557024832	0
CDC12_FIELD_VALUE	CDC21_FIELD_VALUE	0.5730864485743568	0
CDC12_FIELD_VALUE	WORK_COUNTRY	0.05250069756277776	0
CDC12_FIELD_VALUE	CDC24_FIELD_VALUE	0.6083922634157743	0
CDC12_FIELD_VALUE	CDC43_FIELD_VALUE	0.054675441672457345	0
CDC12_FIELD_VALUE	CITY	0.1460198471516165	0
CDC12_FIELD_VALUE	CDC47_FIELD_VALUE	0.6045264876939875	0
CDC12_FIELD_VALUE	CDC4_FIELD_VALUE	0.5840310485872072	0
CDC12_FIELD_VALUE	CDC10_FIELD_VALUE	0.3141791185254172	0
CDC12_FIELD_VALUE	CDC28_FIELD_VALUE	0.05508965903532382	0
CDC12_FIELD_VALUE	CDC31_FIELD_VALUE	0.04648041669505962	0
CDC12_FIELD_VALUE	CDC30_FIELD_VALUE	0.04651671083534578	0
CDC12_FIELD_VALUE	STATE	0.05552309142609667	0
CDC12_FIELD_VALUE	CDC1_FIELD_VALUE	0.6083922634157747	1
CDC12_FIELD_VALUE	CDC46_FIELD_VALUE	0.5929892287911106	0
CDC12_FIELD_VALUE	PARENT_BU_DESC	0.6083922634157702	0
CDC12_FIELD_VALUE	CDC8_FIELD_VALUE	0.16034731098545485	0
CDC12_FIELD_VALUE	TEST_USER_FLAG	0.04648041669505962	0
CDC12_FIELD_VALUE	CDC11_FIELD_VALUE	0.44973482681453697	0
CDC12_FIELD_VALUE	CDC5_FIELD_VALUE	0.5840776283478742	0
CDC12_FIELD_VALUE	CDC27_FIELD_VALUE	0.598929330242389	0
CDC12_FIELD_VALUE	CDC44_FIELD_VALUE	0.25898061356478214	0
CDC12_FIELD_VALUE	CDC16_FIELD_VALUE	0.6083922634157705	0
CDC12_FIELD_VALUE	CDC2_FIELD_VALUE	0.10669236215549359	0
CDC12_FIELD_VALUE	CDC45_FIELD_VALUE	0.5248866113062675	0
CDC12_FIELD_VALUE	USER_ROLE_NAME	0.04658103660410701	0
CDC12_FIELD_VALUE	BUSINESS_UNIT_ID	0.6083922634157699	0
CDC12_FIELD_VALUE	PARENT_BU_ID	0.6083922634157702	1
CDC12_FIELD_VALUE	CDC34_FIELD_VALUE	0.3141791185254172	0
CDC12_FIELD_VALUE	CDC22_FIELD_VALUE	0.6083922634157718	0
CDC12_FIELD_VALUE	CDC14_FIELD_VALUE	0.6083922634157721	1
CDC12_FIELD_VALUE	COUNTRY	0.047227438025217894	0
CDC12_FIELD_VALUE	CDC20_FIELD_VALUE	0.6083922634157729	0
CDC12_FIELD_VALUE	CDC40_FIELD_VALUE	0.04718224610231017	0
CDC12_FIELD_VALUE	CDC48_FIELD_VALUE	0.6055124252049416	0
CDC12_FIELD_VALUE	CDC49_FIELD_VALUE	0.6083922634157711	0
CDC12_FIELD_VALUE	CDC25_FIELD_VALUE	0.6083922634157712	0
CDC12_FIELD_VALUE	CDC23_FIELD_VALUE	0.6083922634157712	0
CDC12_FIELD_VALUE	CDC15_FIELD_VALUE	0.6083922634157721	1
CDC12_FIELD_VALUE	MGR_EMPLOYEE_ID	0.6083922634157708	0
CDC12_FIELD_VALUE	CDC13_FIELD_VALUE	0.6083922634157716	0
CDC12_FIELD_VALUE	CDC26_FIELD_VALUE	0.6083922634157677	0
CDC12_FIELD_VALUE	CDC37_FIELD_VALUE	0.44973482681453697	0
CDC12_FIELD_VALUE	CDC6_FIELD_VALUE	0.6083922634157665	0
CDC12_FIELD_VALUE	CDC50_FIELD_VALUE	0.6083922634157714	0
CDC21_FIELD_VALUE	CDC17_FIELD_VALUE	0.09626201746440877	0
CDC21_FIELD_VALUE	CDC32_FIELD_VALUE	0.046588713865691654	0
CDC21_FIELD_VALUE	CDC3_FIELD_VALUE	0.4667448627716889	0
CDC21_FIELD_VALUE	BUSINESS_UNIT_DESC	0.07283591280643067	0
CDC21_FIELD_VALUE	CDC36_FIELD_VALUE	0.04648041669505962	0
CDC21_FIELD_VALUE	CDC33_FIELD_VALUE	0.4700024232047518	0
CDC21_FIELD_VALUE	CDC38_FIELD_VALUE	0.15118084015379477	0
CDC21_FIELD_VALUE	CDC39_FIELD_VALUE	0.04685739556196588	0
CDC21_FIELD_VALUE	WORK_CITY	0.04858440861298082	0
CDC21_FIELD_VALUE	CDC64_FIELD_VALUE	0.04648041669545638	0
CDC21_FIELD_VALUE	CDC19_FIELD_VALUE	0.13959047203711897	0
CDC21_FIELD_VALUE	PARENT_BU_CODE	0.053629216372586025	0
CDC21_FIELD_VALUE	HOME_COUNTRY_NAME	0.04656161437596761	0
CDC21_FIELD_VALUE	CDC18_FIELD_VALUE	0.14060426777835827	0
CDC21_FIELD_VALUE	BUSINESS_UNIT_CODE	0.07283591280643067	0
CDC21_FIELD_VALUE	CDC35_FIELD_VALUE	0.04648041669505962	0
CDC21_FIELD_VALUE	CDC7_FIELD_VALUE	0.0795641036752207	0
CDC21_FIELD_VALUE	CDC12_FIELD_VALUE	0.04656142257392262	0
CDC21_FIELD_VALUE	WORK_COUNTRY	0.04852901623947655	0
CDC21_FIELD_VALUE	CDC24_FIELD_VALUE	0.6083922634157705	0
CDC21_FIELD_VALUE	CDC43_FIELD_VALUE	0.047956723562396025	0
CDC21_FIELD_VALUE	CITY	0.1265608165977266	0
CDC21_FIELD_VALUE	CDC47_FIELD_VALUE	0.5056341196627175	0
CDC21_FIELD_VALUE	CDC4_FIELD_VALUE	0.049816315641298396	0
CDC21_FIELD_VALUE	CDC10_FIELD_VALUE	0.04820058729379399	0
CDC21_FIELD_VALUE	CDC28_FIELD_VALUE	0.04682219382503662	0
CDC21_FIELD_VALUE	CDC31_FIELD_VALUE	0.04648041669505962	0
CDC21_FIELD_VALUE	CDC30_FIELD_VALUE	0.046508293336019586	0
CDC21_FIELD_VALUE	STATE	0.04953505333953708	0
CDC21_FIELD_VALUE	CDC1_FIELD_VALUE	0.6083922634157717	0
CDC21_FIELD_VALUE	CDC46_FIELD_VALUE	0.09169087925975244	0
CDC21_FIELD_VALUE	PARENT_BU_DESC	0.053629216372586025	0
CDC21_FIELD_VALUE	CDC8_FIELD_VALUE	0.046588713865691654	0
CDC21_FIELD_VALUE	TEST_USER_FLAG	0.04648041669505962	0
CDC21_FIELD_VALUE	CDC11_FIELD_VALUE	0.08458706062373483	0
CDC21_FIELD_VALUE	CDC5_FIELD_VALUE	0.049816315641298396	0
CDC21_FIELD_VALUE	CDC27_FIELD_VALUE	0.5415965345189511	0
CDC21_FIELD_VALUE	CDC44_FIELD_VALUE	0.049489313950672374	0
CDC21_FIELD_VALUE	CDC16_FIELD_VALUE	0.09441094428627138	0
CDC21_FIELD_VALUE	CDC2_FIELD_VALUE	0.05573769089698071	0
CDC21_FIELD_VALUE	CDC45_FIELD_VALUE	0.05315402896394647	0
CDC21_FIELD_VALUE	USER_ROLE_NAME	0.046508293369442094	0
CDC21_FIELD_VALUE	BUSINESS_UNIT_ID	0.07283591280643067	0
CDC21_FIELD_VALUE	PARENT_BU_ID	0.053629216372586025	0
CDC21_FIELD_VALUE	CDC34_FIELD_VALUE	0.04820058729379399	0
CDC21_FIELD_VALUE	CDC22_FIELD_VALUE	0.6083922634157718	0
CDC21_FIELD_VALUE	CDC14_FIELD_VALUE	0.047258588831948604	0
CDC21_FIELD_VALUE	COUNTRY	0.04656161437596761	0
CDC21_FIELD_VALUE	CDC20_FIELD_VALUE	0.6083922634157729	1
CDC21_FIELD_VALUE	CDC40_FIELD_VALUE	0.04657313205186871	0
CDC21_FIELD_VALUE	CDC48_FIELD_VALUE	0.5087847449008048	0
CDC21_FIELD_VALUE	CDC49_FIELD_VALUE	0.37340207498498695	0
CDC21_FIELD_VALUE	CDC23_FIELD_VALUE	0.5887670808641475	0
CDC21_FIELD_VALUE	CDC25_FIELD_VALUE	0.5887670808641475	1
CDC21_FIELD_VALUE	CDC15_FIELD_VALUE	0.047258588831948604	0
CDC21_FIELD_VALUE	MGR_EMPLOYEE_ID	0.5597878393393199	0
CDC21_FIELD_VALUE	CDC13_FIELD_VALUE	0.04656142257392262	0
CDC21_FIELD_VALUE	CDC26_FIELD_VALUE	0.6083922634157717	0
CDC21_FIELD_VALUE	CDC37_FIELD_VALUE	0.08458706062373483	0
CDC21_FIELD_VALUE	CDC6_FIELD_VALUE	0.0795641036752207	0
CDC21_FIELD_VALUE	CDC50_FIELD_VALUE	0.6083922634157715	0
CDC43_FIELD_VALUE	CDC17_FIELD_VALUE	0.568505954901325	0
CDC43_FIELD_VALUE	CDC32_FIELD_VALUE	0.1534780954745853	0
CDC43_FIELD_VALUE	CDC3_FIELD_VALUE	0.5992089116216182	0
CDC43_FIELD_VALUE	BUSINESS_UNIT_DESC	0.5522553354815934	0
CDC43_FIELD_VALUE	CDC36_FIELD_VALUE	0.04655553176391322	0
CDC43_FIELD_VALUE	CDC33_FIELD_VALUE	0.5991275293062825	0
CDC43_FIELD_VALUE	CDC38_FIELD_VALUE	0.15543659390718026	0
CDC43_FIELD_VALUE	CDC39_FIELD_VALUE	0.0593795243919243	0
CDC43_FIELD_VALUE	WORK_CITY	0.08936326531661969	0
CDC43_FIELD_VALUE	CDC64_FIELD_VALUE	0.046480419142347934	0
CDC43_FIELD_VALUE	CDC19_FIELD_VALUE	0.5880106650542356	0
CDC43_FIELD_VALUE	PARENT_BU_CODE	0.4404853174301256	0
CDC43_FIELD_VALUE	HOME_COUNTRY_NAME	0.047858656484091704	0
CDC43_FIELD_VALUE	CDC18_FIELD_VALUE	0.5988239769180894	0
CDC43_FIELD_VALUE	BUSINESS_UNIT_CODE	0.5576874438122559	0
CDC43_FIELD_VALUE	CDC51_FIELD_VALUE	0.6083922634157715	1
CDC43_FIELD_VALUE	CDC35_FIELD_VALUE	0.04650638422174223	0
CDC43_FIELD_VALUE	CDC7_FIELD_VALUE	0.5677829718620727	0
CDC43_FIELD_VALUE	CDC12_FIELD_VALUE	0.1375038491013679	0
CDC43_FIELD_VALUE	CDC21_FIELD_VALUE	0.5742535649415398	0
CDC43_FIELD_VALUE	WORK_COUNTRY	0.0508810214488284	0
CDC43_FIELD_VALUE	CDC24_FIELD_VALUE	0.6048051648165745	0
CDC43_FIELD_VALUE	CITY	0.1831338940048325	0
CDC43_FIELD_VALUE	CDC47_FIELD_VALUE	0.6073296894735798	0
CDC43_FIELD_VALUE	CDC4_FIELD_VALUE	0.5429072210864386	0
CDC43_FIELD_VALUE	CDC10_FIELD_VALUE	0.3504719921057702	0
CDC43_FIELD_VALUE	CDC28_FIELD_VALUE	0.050722946312526676	0
CDC43_FIELD_VALUE	CDC31_FIELD_VALUE	0.04648041678947712	0
CDC43_FIELD_VALUE	CDC30_FIELD_VALUE	0.046529453776697136	0
CDC43_FIELD_VALUE	STATE	0.06300656126264581	0
CDC43_FIELD_VALUE	CDC1_FIELD_VALUE	0.6060653402049557	1
CDC43_FIELD_VALUE	CDC46_FIELD_VALUE	0.608392263415775	0
CDC43_FIELD_VALUE	PARENT_BU_DESC	0.4404853174301256	0
CDC43_FIELD_VALUE	CDC8_FIELD_VALUE	0.1534780954745853	0
CDC43_FIELD_VALUE	TEST_USER_FLAG	0.046480416735765744	0
CDC43_FIELD_VALUE	CDC11_FIELD_VALUE	0.4690757927486737	0
CDC43_FIELD_VALUE	CDC5_FIELD_VALUE	0.5430324314924222	0
CDC43_FIELD_VALUE	CDC27_FIELD_VALUE	0.6032123098538376	0
CDC43_FIELD_VALUE	CDC44_FIELD_VALUE	0.608392263415772	1
CDC43_FIELD_VALUE	CDC16_FIELD_VALUE	0.574701023308678	0
CDC43_FIELD_VALUE	CDC2_FIELD_VALUE	0.0924184988128807	0
CDC43_FIELD_VALUE	CDC45_FIELD_VALUE	0.6083922634157708	0
CDC43_FIELD_VALUE	USER_ROLE_NAME	0.046586005808489	0
CDC43_FIELD_VALUE	BUSINESS_UNIT_ID	0.5576874438122559	0
CDC43_FIELD_VALUE	PARENT_BU_ID	0.4404853174301256	0
CDC43_FIELD_VALUE	CDC34_FIELD_VALUE	0.3504719921057702	0
CDC43_FIELD_VALUE	CDC22_FIELD_VALUE	0.6083922634157718	0
